voltage[mV],steady state
-4.950256347656250000e+00,4.287873804569244385e-01
-4.893188476562500000e+00,4.307667315006256104e-01
-4.836158752441406250e+00,4.327416718006134033e-01
-4.779182434082031250e+00,4.347120523452758789e-01
-4.722236633300781250e+00,4.366778731346130371e-01
-4.665336608886718750e+00,4.386389851570129395e-01
-4.608474731445312500e+00,4.405953288078308105e-01
-4.551635742187500000e+00,4.425468146800994873e-01
-4.494834899902343750e+00,4.444933533668518066e-01
-4.438056945800781250e+00,4.464348852634429932e-01
-4.381301879882812500e+00,4.483712911605834961e-01
-4.317024230957031250e+00,4.505622982978820801e-01
-4.248092651367187500e+00,4.529213607311248779e-01
-4.179496765136718750e+00,4.552794992923736572e-01
-4.111228942871093750e+00,4.576366841793060303e-01
-4.043289184570312500e+00,4.599928855895996094e-01
-3.975669860839843750e+00,4.623480737209320068e-01
-3.908370971679687500e+00,4.647022485733032227e-01
-3.841377258300781250e+00,4.670553207397460938e-01
-3.774703979492187500e+00,4.694072902202606201e-01
-3.708328247070312500e+00,4.717581570148468018e-01
-3.642250061035156250e+00,4.741078317165374756e-01
-3.576469421386718750e+00,4.764563143253326416e-01
-3.510971069335937500e+00,4.788035452365875244e-01
-3.445770263671875000e+00,4.811495542526245117e-01
-3.380844116210937500e+00,4.834942519664764404e-01
-3.316192626953125000e+00,4.858376383781433105e-01
-3.251815795898437500e+00,4.881796538829803467e-01
-3.187698364257812500e+00,4.905202984809875488e-01
-3.123855590820312500e+00,4.928595125675201416e-01
-3.060264587402343750e+00,4.951972961425781250e-01
-2.996925354003906250e+00,4.975335896015167236e-01
-2.933837890625000000e+00,4.998683631420135498e-01
-2.870986938476562500e+00,5.022016167640686035e-01
-2.808387756347656250e+00,5.045332908630371094e-01
-2.746009826660156250e+00,5.068633556365966797e-01
-2.683876037597656250e+00,5.091917514801025391e-01
-2.621955871582031250e+00,5.115185379981994629e-01
-2.560264587402343750e+00,5.138435959815979004e-01
-2.498786926269531250e+00,5.161669254302978516e-01
-2.437522888183593750e+00,5.184884667396545410e-01
-2.376464843750000000e+00,5.208082795143127441e-01
-2.315605163574218750e+00,5.231262445449829102e-01
-2.254951477050781250e+00,5.254423022270202637e-01
-2.194488525390625000e+00,5.277565121650695801e-01
-2.134216308593750000e+00,5.300688147544860840e-01
-2.074119567871093750e+00,5.323791503906250000e-01
-2.014213562011718750e+00,5.346875190734863281e-01
-1.954475402832031250e+00,5.369939208030700684e-01
-1.894912719726562500e+00,5.392981767654418945e-01
-1.835510253906250000e+00,5.416004657745361328e-01
-1.776275634765625000e+00,5.439005494117736816e-01
-1.717193603515625000e+00,5.461985468864440918e-01
-1.658264160156250000e+00,5.484943985939025879e-01
-1.599487304687500000e+00,5.507880449295043945e-01
-1.540847778320312500e+00,5.530794262886047363e-01
-1.482353210449218750e+00,5.553685426712036133e-01
-1.423988342285156250e+00,5.576553940773010254e-01
-1.365753173828125000e+00,5.599399209022521973e-01
-1.307640075683593750e+00,5.622220635414123535e-01
-1.249649047851562500e+00,5.645018219947814941e-01
-1.191772460937500000e+00,5.667791962623596191e-01
-1.134010314941406250e+00,5.690540671348571777e-01
-1.076347351074218750e+00,5.713264942169189453e-01
-1.018791198730468750e+00,5.735964179039001465e-01
-9.613342285156250000e-01,5.758637785911560059e-01
-9.039688110351562500e-01,5.781285762786865234e-01
-8.466873168945312500e-01,5.803907513618469238e-01
-7.894897460937500000e-01,5.826503038406372070e-01
-7.323760986328125000e-01,5.849071741104125977e-01
-6.753311157226562500e-01,5.871613621711730957e-01
-6.183547973632812500e-01,5.894128084182739258e-01
-5.614471435546875000e-01,5.916614532470703125e-01
-5.046005249023437500e-01,5.939073562622070312e-01
-4.478149414062500000e-01,5.961503982543945312e-01
-3.910675048828125000e-01,5.983906388282775879e-01
-3.343734741210937500e-01,6.006279587745666504e-01
-2.777252197265625000e-01,6.028622984886169434e-01
-2.211074829101562500e-01,6.050937771797180176e-01
-1.645278930664062500e-01,6.073222160339355469e-01
-1.079788208007812500e-01,6.095476746559143066e-01
-5.144500732421875000e-02,6.117700934410095215e-01
5.065917968750000000e-03,6.139894127845764160e-01
6.156158447265625000e-02,6.162056326866149902e-01
1.180419921875000000e-01,6.184186935424804688e-01
1.745223999023437500e-01,6.206285953521728516e-01
2.310028076171875000e-01,6.228353381156921387e-01
2.874908447265625000e-01,6.250388026237487793e-01
3.439788818359375000e-01,6.272389888763427734e-01
4.004898071289062500e-01,6.294358968734741211e-01
4.570083618164062500e-01,6.316295266151428223e-01
5.135574340820312500e-01,6.338197588920593262e-01
5.701293945312500000e-01,6.360065937042236328e-01
6.267318725585937500e-01,6.381900310516357422e-01
6.833648681640625000e-01,6.403699517250061035e-01
7.400512695312500000e-01,6.425464749336242676e-01
7.967758178710937500e-01,6.447194218635559082e-01
8.535461425781250000e-01,6.468888521194458008e-01
9.103775024414062500e-01,6.490547060966491699e-01
9.672622680664062500e-01,6.512169241905212402e-01
1.024215698242187500e+00,6.533755660057067871e-01
1.081237792968750000e+00,6.555304527282714844e-01
1.138328552246093750e+00,6.576817035675048828e-01
1.195495605468750000e+00,6.598291993141174316e-01
1.252746582031250000e+00,6.619729399681091309e-01
1.310089111328125000e+00,6.641128659248352051e-01
1.367515563964843750e+00,6.662489175796508789e-01
1.425041198730468750e+00,6.683812141418457031e-01
1.482666015625000000e+00,6.705095171928405762e-01
1.540390014648437500e+00,6.726339459419250488e-01
1.598236083984375000e+00,6.747544407844543457e-01
1.656188964843750000e+00,6.768709421157836914e-01
1.714256286621093750e+00,6.789834499359130859e-01
1.772453308105468750e+00,6.810918450355529785e-01
1.830772399902343750e+00,6.831961870193481445e-01
1.889228820800781250e+00,6.852964758872985840e-01
1.947822570800781250e+00,6.873925328254699707e-01
2.006553649902343750e+00,6.894844770431518555e-01
2.065437316894531250e+00,6.915721893310546875e-01
2.124465942382812500e+00,6.936557292938232422e-01
2.183654785156250000e+00,6.957349181175231934e-01
2.242996215820312500e+00,6.978098750114440918e-01
2.302505493164062500e+00,6.998804807662963867e-01
2.362190246582031250e+00,7.019466757774353027e-01
2.422042846679687500e+00,7.040085792541503906e-01
2.482070922851562500e+00,7.060659527778625488e-01
2.542289733886718750e+00,7.081189751625061035e-01
2.602691650390625000e+00,7.101674079895019531e-01
2.663284301757812500e+00,7.122114300727844238e-01
2.724075317382812500e+00,7.142508029937744141e-01
2.785064697265625000e+00,7.162856459617614746e-01
2.846260070800781250e+00,7.183158993721008301e-01
2.907669067382812500e+00,7.203415036201477051e-01
2.969291687011718750e+00,7.223623991012573242e-01
3.031135559082031250e+00,7.243786454200744629e-01
3.093200683593750000e+00,7.263901233673095703e-01
3.155494689941406250e+00,7.283968329429626465e-01
3.218025207519531250e+00,7.303987145423889160e-01
3.280792236328125000e+00,7.323958277702331543e-01
3.343803405761718750e+00,7.343880534172058105e-01
3.407058715820312500e+00,7.363753914833068848e-01
3.470565795898437500e+00,7.383577823638916016e-01
3.534332275390625000e+00,7.403352260589599609e-01
3.598358154296875000e+00,7.423076629638671875e-01
3.662651062011718750e+00,7.442751526832580566e-01
3.727210998535156250e+00,7.462375164031982422e-01
3.792045593261718750e+00,7.481948733329772949e-01
3.857162475585937500e+00,7.501470446586608887e-01
3.922561645507812500e+00,7.520940899848937988e-01
3.988250732421875000e+00,7.540360093116760254e-01
4.054229736328125000e+00,7.559726834297180176e-01
4.120506286621093750e+00,7.579041123390197754e-01
4.187088012695312500e+00,7.598302960395812988e-01
4.253974914550781250e+00,7.617511749267578125e-01
4.321174621582031250e+00,7.636667490005493164e-01
4.388687133789062500e+00,7.655769586563110352e-01
4.456520080566406250e+00,7.674817442893981934e-01
4.524681091308593750e+00,7.693811058998107910e-01
4.593170166015625000e+00,7.712749838829040527e-01
4.661994934082031250e+00,7.731634378433227539e-01
4.731163024902343750e+00,7.750463485717773438e-01
4.800666809082031250e+00,7.769237160682678223e-01
4.870521545410156250e+00,7.787954807281494141e-01
4.940734863281250000e+00,7.806616425514221191e-01
5.011299133300781250e+00,7.825221419334411621e-01
5.082221984863281250e+00,7.843770384788513184e-01
5.153518676757812500e+00,7.862261533737182617e-01
5.225181579589843750e+00,7.880695462226867676e-01
5.297225952148437500e+00,7.899071574211120605e-01
5.369644165039062500e+00,7.917389869689941406e-01
5.442451477050781250e+00,7.935650348663330078e-01
5.515647888183593750e+00,7.953851222991943359e-01
5.589233398437500000e+00,7.971993684768676758e-01
5.663223266601562500e+00,7.990077137947082520e-01
5.737609863281250000e+00,8.008100986480712891e-01
5.812408447265625000e+00,8.026064634323120117e-01
5.887619018554687500e+00,8.043968081474304199e-01
5.963249206542968750e+00,8.061810731887817383e-01
6.039299011230468750e+00,8.079593181610107422e-01
6.115776062011718750e+00,8.097314238548278809e-01
6.192680358886718750e+00,8.114973902702331543e-01
6.270027160644531250e+00,8.132571578025817871e-01
6.347808837890625000e+00,8.150107264518737793e-01
6.426033020019531250e+00,8.167580962181091309e-01
6.504707336425781250e+00,8.184991478919982910e-01
6.583839416503906250e+00,8.202339410781860352e-01
6.663429260253906250e+00,8.219623565673828125e-01
6.743476867675781250e+00,8.236844539642333984e-01
6.823997497558593750e+00,8.254001140594482422e-01
6.904983520507812500e+00,8.271093368530273438e-01
6.986450195312500000e+00,8.288121819496154785e-01
7.068397521972656250e+00,8.305084705352783203e-01
7.150833129882812500e+00,8.321982622146606445e-01
7.233757019042968750e+00,8.338814973831176758e-01
7.317176818847656250e+00,8.355581164360046387e-01
7.401100158691406250e+00,8.372281789779663086e-01
7.485519409179687500e+00,8.388915657997131348e-01
7.570457458496093750e+00,8.405482769012451172e-01
7.655899047851562500e+00,8.421982526779174805e-01
7.741859436035156250e+00,8.438414931297302246e-01
7.828346252441406250e+00,8.454779982566833496e-01
7.915359497070312500e+00,8.471077084541320801e-01
8.002906799316406250e+00,8.487305641174316406e-01
8.090988159179687500e+00,8.503465652465820312e-01
8.179611206054687500e+00,8.519556522369384766e-01
8.268775939941406250e+00,8.535578250885009766e-01
8.358497619628906250e+00,8.551530241966247559e-01
8.448768615722656250e+00,8.567412495613098145e-01
8.539604187011718750e+00,8.583224415779113770e-01
8.630996704101562500e+00,8.598965406417846680e-01
8.722961425781250000e+00,8.614636063575744629e-01
8.815498352050781250e+00,8.630235791206359863e-01
8.908615112304687500e+00,8.645763397216796875e-01
9.002311706542968750e+00,8.661220073699951172e-01
9.096595764160156250e+00,8.676604032516479492e-01
9.191474914550781250e+00,8.691915869712829590e-01
9.286941528320312500e+00,8.707154393196105957e-01
9.383018493652343750e+00,8.722320795059204102e-01
9.479698181152343750e+00,8.737413287162780762e-01
9.576980590820312500e+00,8.752431869506835938e-01
9.674880981445312500e+00,8.767377138137817383e-01
9.773406982421875000e+00,8.782247900962829590e-01
9.872550964355468750e+00,8.797043561935424805e-01
9.972320556640625000e+00,8.811764717102050781e-01
1.007273101806640625e+01,8.826410770416259766e-01
1.017376708984375000e+01,8.840981125831604004e-01
1.027545166015625000e+01,8.855475783348083496e-01
1.037778472900390625e+01,8.869894146919250488e-01
1.048076629638671875e+01,8.884236216545104980e-01
1.058440399169921875e+01,8.898501396179199219e-01
1.068870544433593750e+01,8.912689089775085449e-01
1.079367065429687500e+01,8.926799893379211426e-01
1.089929962158203125e+01,8.940832614898681641e-01
1.100560760498046875e+01,8.954787850379943848e-01
1.111259460449218750e+01,8.968664407730102539e-01
1.122026062011718750e+01,8.982462286949157715e-01
1.132862091064453125e+01,8.996180891990661621e-01
1.143766784667968750e+01,9.009820222854614258e-01
1.154740905761718750e+01,9.023380279541015625e-01
1.165785980224609375e+01,9.036860466003417969e-01
1.176901245117187500e+01,9.050260186195373535e-01
1.188087463378906250e+01,9.063579440116882324e-01
1.199346160888671875e+01,9.076817631721496582e-01
1.210675811767578125e+01,9.089974761009216309e-01
1.222077941894531250e+01,9.103050827980041504e-01
1.233553314208984375e+01,9.116044640541076660e-01
1.245102691650390625e+01,9.128956198692321777e-01
1.256724548339843750e+01,9.141785502433776855e-01
1.268421936035156250e+01,9.154531955718994141e-01
1.280193328857421875e+01,9.167195558547973633e-01
1.292040252685546875e+01,9.179776310920715332e-01
1.303962707519531250e+01,9.192272424697875977e-01
1.315961456298828125e+01,9.204685091972351074e-01
1.328036499023437500e+01,9.217013120651245117e-01
1.340188598632812500e+01,9.229257106781005859e-01
1.352418518066406250e+01,9.241415858268737793e-01
1.364726257324218750e+01,9.253488779067993164e-01
1.377112579345703125e+01,9.265477061271667480e-01
1.389577484130859375e+01,9.277378916740417480e-01
1.402121734619140625e+01,9.289194941520690918e-01
1.414746093750000000e+01,9.300923943519592285e-01
1.427450561523437500e+01,9.312566518783569336e-01
1.440235900878906250e+01,9.324122071266174316e-01
1.453102111816406250e+01,9.335590004920959473e-01
1.466049957275390625e+01,9.346970319747924805e-01
1.479080200195312500e+01,9.358262419700622559e-01
1.492192840576171875e+01,9.369466304779052734e-01
1.505388641357421875e+01,9.380581378936767578e-01
1.518667602539062500e+01,9.391607642173767090e-01
1.532030487060546875e+01,9.402543902397155762e-01
1.545478057861328125e+01,9.413391351699829102e-01
1.559010314941406250e+01,9.424148201942443848e-01
1.572628021240234375e+01,9.434815645217895508e-01
1.586331176757812500e+01,9.445391893386840820e-01
1.600121307373046875e+01,9.455877542495727539e-01
1.613997650146484375e+01,9.466271400451660156e-01
1.627960968017578125e+01,9.476574659347534180e-01
1.642012023925781250e+01,9.486785531044006348e-01
1.656150817871093750e+01,9.496904611587524414e-01
1.670378875732421875e+01,9.506930708885192871e-01
1.684695434570312500e+01,9.516864418983459473e-01
1.699101257324218750e+01,9.526705145835876465e-01
1.713597106933593750e+01,9.536452293395996094e-01
1.728183746337890625e+01,9.546105861663818359e-01
1.742860412597656250e+01,9.555665254592895508e-01
1.757629394531250000e+01,9.565130472183227539e-01
1.772489166259765625e+01,9.574500918388366699e-01
1.787441253662109375e+01,9.583776593208312988e-01
1.802486419677734375e+01,9.592956900596618652e-01
1.817624664306640625e+01,9.602041244506835938e-01
1.832856750488281250e+01,9.611030220985412598e-01
1.848181915283203125e+01,9.619923233985900879e-01
1.863602447509765625e+01,9.628719091415405273e-01
1.879117584228515625e+01,9.637418389320373535e-01
1.894728088378906250e+01,9.646020531654357910e-01
1.910434722900390625e+01,9.654525518417358398e-01
1.926237487792968750e+01,9.662932157516479492e-01
1.942137145996093750e+01,9.671241044998168945e-01
1.958133697509765625e+01,9.679451584815979004e-01
1.974228668212890625e+01,9.687563180923461914e-01
1.990421295166015625e+01,9.695575833320617676e-01
2.006712341308593750e+01,9.703489542007446289e-01
2.023102569580078125e+01,9.711303114891052246e-01
2.039592742919921875e+01,9.719017148017883301e-01
2.056182861328125000e+01,9.726630449295043945e-01
2.072872924804687500e+01,9.734143018722534180e-01
2.089664459228515625e+01,9.741555452346801758e-01
2.106556701660156250e+01,9.748865962028503418e-01
2.123551177978515625e+01,9.756075143814086914e-01
2.140648651123046875e+01,9.763182997703552246e-01
2.157847595214843750e+01,9.770188331604003906e-01
2.175151062011718750e+01,9.777091145515441895e-01
2.192556762695312500e+01,9.783890843391418457e-01
2.210067749023437500e+01,9.790588021278381348e-01
2.227683258056640625e+01,9.797181487083435059e-01
2.245403289794921875e+01,9.803671240806579590e-01
2.263228607177734375e+01,9.810057282447814941e-01
2.281160736083984375e+01,9.816338419914245605e-01
2.299198913574218750e+01,9.822515249252319336e-01
2.317343902587890625e+01,9.828587174415588379e-01
2.335596466064453125e+01,9.834554195404052734e-01
2.353956604003906250e+01,9.840415120124816895e-01
2.372425079345703125e+01,9.846169948577880859e-01
2.391001892089843750e+01,9.851818680763244629e-01
2.409688568115234375e+01,9.857361316680908203e-01
2.428484344482421875e+01,9.862796664237976074e-01
2.447389984130859375e+01,9.868124723434448242e-01
2.466407012939453125e+01,9.873345494270324707e-01
2.485534667968750000e+01,9.878458380699157715e-01
2.504773712158203125e+01,9.883463382720947266e-01
2.524124908447265625e+01,9.888359904289245605e-01
2.543588256835937500e+01,9.893147945404052734e-01
2.563164520263671875e+01,9.897826313972473145e-01
2.582854461669921875e+01,9.902396202087402344e-01
2.602657318115234375e+01,9.906855821609497070e-01
2.622575378417968750e+01,9.911205172538757324e-01
2.642607879638671875e+01,9.915444850921630859e-01
2.662754821777343750e+01,9.919573664665222168e-01
2.683018493652343750e+01,9.923591613769531250e-01
2.703397369384765625e+01,9.927498102188110352e-01
2.723892974853515625e+01,9.931293129920959473e-01
2.744505310058593750e+01,9.934976696968078613e-01
2.765235900878906250e+01,9.938547611236572266e-01
2.786083984375000000e+01,9.942006468772888184e-01
2.807050323486328125e+01,9.945352077484130859e-01
2.828135681152343750e+01,9.948585033416748047e-01
2.849340057373046875e+01,9.951704144477844238e-01
2.870664215087890625e+01,9.954710006713867188e-01
2.892108154296875000e+01,9.957601428031921387e-01
2.913673400878906250e+01,9.960378408432006836e-01
2.935359954833984375e+01,9.963040947914123535e-01
2.957167816162109375e+01,9.965588450431823730e-01
2.979096984863281250e+01,9.968020319938659668e-01
3.001149749755859375e+01,9.970337152481079102e-01
3.023324584960937500e+01,9.972537755966186523e-01
3.045623779296875000e+01,9.974622130393981934e-01
3.068045806884765625e+01,9.976590275764465332e-01
3.090592956542968750e+01,9.978440999984741211e-01
3.113264465332031250e+01,9.980174899101257324e-01
3.136061096191406250e+01,9.981790781021118164e-01
3.158984375000000000e+01,9.983289241790771484e-01
3.182032775878906250e+01,9.984669685363769531e-01
3.205208587646484375e+01,9.985932111740112305e-01
3.228511047363281250e+01,9.987074732780456543e-01
3.251940917968750000e+01,9.988099336624145508e-01
3.275498962402343750e+01,9.989004135131835938e-01
3.299185180664062500e+01,9.989789128303527832e-01
3.323000335693359375e+01,9.990453720092773438e-01
3.346945190429687500e+01,9.990998506546020508e-01
3.371020507812500000e+01,9.991422891616821289e-01
3.395224761962890625e+01,9.991726279258728027e-01
3.419561004638671875e+01,9.991908073425292969e-01
3.439858245849609375e+01,9.992006421089172363e-01
3.460044097900390625e+01,9.992103576660156250e-01
3.480229187011718750e+01,9.992201328277587891e-01
3.500415039062500000e+01,9.992299079895019531e-01
3.520600891113281250e+01,9.992396235466003418e-01
3.540785980224609375e+01,9.992493987083435059e-01
3.560971832275390625e+01,9.992591738700866699e-01
3.581157684326171875e+01,9.992689490318298340e-01
3.601342773437500000e+01,9.992786645889282227e-01
3.621528625488281250e+01,9.992884397506713867e-01
3.641714477539062500e+01,9.992982149124145508e-01
3.661900329589843750e+01,9.993079900741577148e-01
3.682085418701171875e+01,9.993177056312561035e-01
3.702271270751953125e+01,9.993274807929992676e-01
3.722457122802734375e+01,9.993372559547424316e-01
3.742642211914062500e+01,9.993469715118408203e-01
3.762828063964843750e+01,9.993567466735839844e-01
3.783013916015625000e+01,9.993665218353271484e-01
3.803199768066406250e+01,9.993762969970703125e-01
3.823384857177734375e+01,9.993860125541687012e-01
3.843570709228515625e+01,9.993957877159118652e-01
3.863756561279296875e+01,9.994055628776550293e-01
3.883941650390625000e+01,9.994152784347534180e-01
3.904127502441406250e+01,9.994250535964965820e-01
3.924313354492187500e+01,9.994348287582397461e-01
3.944498443603515625e+01,9.994446039199829102e-01
3.964684295654296875e+01,9.994543194770812988e-01
3.984870147705078125e+01,9.994640946388244629e-01
4.005055999755859375e+01,9.994738698005676270e-01
4.025241088867187500e+01,9.994836449623107910e-01
4.045426940917968750e+01,9.994933605194091797e-01
4.065612792968750000e+01,9.995031356811523438e-01
4.085797882080078125e+01,9.995129108428955078e-01
4.105983734130859375e+01,9.995226263999938965e-01
4.126169586181640625e+01,9.995324015617370605e-01
4.146354675292968750e+01,9.995421767234802246e-01
4.166540527343750000e+01,9.995519518852233887e-01
4.186726379394531250e+01,9.995616674423217773e-01
4.206912231445312500e+01,9.995714426040649414e-01
4.227097320556640625e+01,9.995812177658081055e-01
4.247283172607421875e+01,9.995909929275512695e-01
4.267469024658203125e+01,9.996007084846496582e-01
4.287654113769531250e+01,9.996104836463928223e-01
4.307839965820312500e+01,9.996202588081359863e-01
4.328025817871093750e+01,9.996299743652343750e-01
4.348210906982421875e+01,9.996397495269775391e-01
4.368396759033203125e+01,9.996495246887207031e-01
4.388582611083984375e+01,9.996592998504638672e-01
4.408768463134765625e+01,9.996690154075622559e-01
4.428953552246093750e+01,9.996787905693054199e-01
4.449139404296875000e+01,9.996885657310485840e-01
4.469325256347656250e+01,9.996982812881469727e-01
4.489510345458984375e+01,9.997080564498901367e-01
4.509696197509765625e+01,9.997178316116333008e-01
4.529882049560546875e+01,9.997276067733764648e-01
4.550067138671875000e+01,9.997373223304748535e-01
4.570252990722656250e+01,9.997470974922180176e-01
4.590438842773437500e+01,9.997568726539611816e-01
4.610624694824218750e+01,9.997666478157043457e-01
4.630809783935546875e+01,9.997763633728027344e-01
4.650995635986328125e+01,9.997861385345458984e-01
4.671181488037109375e+01,9.997959136962890625e-01
4.691366577148437500e+01,9.998056292533874512e-01
4.711552429199218750e+01,9.998154044151306152e-01
4.731738281250000000e+01,9.998251795768737793e-01
4.751923370361328125e+01,9.998349547386169434e-01
4.772109222412109375e+01,9.998446702957153320e-01
4.792295074462890625e+01,9.998544454574584961e-01
4.812480163574218750e+01,9.998642206192016602e-01
4.832666015625000000e+01,9.998739361763000488e-01
4.852851867675781250e+01,9.998837113380432129e-01
4.873037719726562500e+01,9.998934864997863770e-01
4.893223571777343750e+01,9.999032616615295410e-01
4.913409423828125000e+01,9.999129772186279297e-01
4.933593750000000000e+01,9.999227523803710938e-01
4.953779602050781250e+01,9.999325275421142578e-01
4.973965454101562500e+01,9.999423027038574219e-01
4.994151306152343750e+01,9.999520182609558105e-01
5.014337158203125000e+01,9.999617934226989746e-01
5.034523010253906250e+01,9.999715685844421387e-01
5.054708862304687500e+01,9.999812841415405273e-01
5.074893188476562500e+01,9.999910593032836914e-01
5.095079040527343750e+01,1.000000834465026855e+00
5.115264892578125000e+01,1.000010609626770020e+00
5.135450744628906250e+01,1.000020384788513184e+00
5.155636596679687500e+01,1.000030159950256348e+00
5.175822448730468750e+01,1.000039815902709961e+00
5.196006774902343750e+01,1.000049591064453125e+00
5.216192626953125000e+01,1.000059366226196289e+00
5.236378479003906250e+01,1.000069141387939453e+00
5.256564331054687500e+01,1.000078916549682617e+00
5.276750183105468750e+01,1.000088691711425781e+00
5.296936035156250000e+01,1.000098466873168945e+00
5.317121887207031250e+01,1.000108122825622559e+00
5.337306213378906250e+01,1.000117897987365723e+00
5.357492065429687500e+01,1.000127673149108887e+00
5.377677917480468750e+01,1.000137448310852051e+00
5.397863769531250000e+01,1.000147223472595215e+00
5.418049621582031250e+01,1.000156998634338379e+00
5.438235473632812500e+01,1.000166773796081543e+00
5.458421325683593750e+01,1.000176429748535156e+00
5.478605651855468750e+01,1.000186204910278320e+00
5.498791503906250000e+01,1.000195980072021484e+00
5.518977355957031250e+01,1.000205755233764648e+00
5.539163208007812500e+01,1.000215530395507812e+00
5.559349060058593750e+01,1.000225305557250977e+00
5.579534912109375000e+01,1.000235080718994141e+00
5.599719238281250000e+01,1.000244736671447754e+00
5.619905090332031250e+01,1.000254511833190918e+00
5.640090942382812500e+01,1.000264286994934082e+00
5.660276794433593750e+01,1.000274062156677246e+00
5.680462646484375000e+01,1.000283837318420410e+00
5.700648498535156250e+01,1.000293612480163574e+00
5.720834350585937500e+01,1.000303387641906738e+00
5.741018676757812500e+01,1.000313162803649902e+00
5.761204528808593750e+01,1.000322818756103516e+00
5.781390380859375000e+01,1.000332593917846680e+00
5.801576232910156250e+01,1.000342369079589844e+00
5.821762084960937500e+01,1.000352144241333008e+00
5.841947937011718750e+01,1.000361919403076172e+00
5.862133789062500000e+01,1.000371694564819336e+00
5.882318115234375000e+01,1.000381469726562500e+00
5.902503967285156250e+01,1.000391125679016113e+00
5.922689819335937500e+01,1.000400900840759277e+00
5.942875671386718750e+01,1.000410676002502441e+00
5.963061523437500000e+01,1.000420451164245605e+00
5.983247375488281250e+01,1.000430226325988770e+00
6.003433227539062500e+01,1.000440001487731934e+00
6.023617553710937500e+01,1.000449776649475098e+00
6.043803405761718750e+01,1.000459432601928711e+00
6.063989257812500000e+01,1.000469207763671875e+00
6.084175109863281250e+01,1.000478982925415039e+00
6.104360961914062500e+01,1.000488758087158203e+00
